Timestamp,Name of Organization,Description of Organization,Street Address,City,State,Zip Code,Year Founded,Industry,Homepage URL,Facebook URL,Twitter URL,LinkedIn URL,Blog URL,"Enter the names, titles, email addresses, LinkedIn URL's, and Twitter URL's of key people at your organization below.",key people json,Logo Image URL,Headcount ,Innovation Indicator ,Is your organization private or public?,"If applicable, please include the DATE and AMOUNT of the last round of funding your organization closed.",funding json,Marketing Contact Name,Marketing Contact Position,Marketing Contact Email
6/19/2013 14:41:41,The Boston Fashionista ,"A Boston-based blog, covering fashion, how-to's and runway shows. TBF focuses on personal style for the fashionable New Englander!",147 Mason Terrace #1,Brookline,Massachusetts,2446,2011,Apparel & Fashion,http://www.thebostonfashionista.com,www.facebook.com/TheBostonFashionista,@BosFashionista,NA,http://www.thebostonfashionista.com,NA,,http://www.thebostonfashionista.com,1,"The Boston Fashionista (TBF) covers fashion and personal style through a New England lens. TBF Founder, Kristen Uekermann, understands the challenges of navigating Boston (cobblestone streets! wicked weather!) while looking great. TBF posts focus on local designers and fashion entrepreneurs, and the blog reports live from Fashion Weeks (here in Boston and as far away as Copenhagen) on new trends that ""work"" for the stylish New Englander. Outfit-of-the-day posts also explore new trends and classic styles that meet the challenge of Boston life while being fashion forward. ",Private,NA,,Kristen Uekermann,NA,BosFashionista@gmail.com
6/19/2013 19:11:09,ROAM,"ROAM™, an Ingenico company, helps merchants get to market quickly with secure, cost effective and powerful mobile point of sale solutions, regardless of the technology environment. ROAM’s “powered by” mCommerce platform provides the hardware peripherals, applications, tools and services enabling companies worldwide to realize the benefits of using mobile to reinvent their interactions with their customers and to create new business efficiencies. Founded in 2005, ROAM is a pioneer in the mobile POS space, having produced and distributed the industry’s first secure mobile card reader and today powers mobile point of sale solutions for many of the leading companies in this market, globally.",280 Summer St.,Boston,MA,2127,2005,Mobile,www.roamdata.com,https://www.facebook.com/ROAMdata,https://twitter.com/roamdata,http://www.linkedin.com/company/roam-data-inc,http://web.roamdata.com/blog/,"Ken Paull, CEO, kpaull@roamdata.com
Scott Holt, VP of Marketing, sholt@roamdata.com
Bill Pittman, SVP of Product Strategy and R&D
Eric Hoffman, SVP of US Sales
John Frontz, CFO
Benoit Boudier, SVP of International Sales
Scott Goldthwaite, SVP of Operations
Eric Spear, SVP of Engineering & Professional Services
Christopher Rotsaert, VP of Product Delivery
","{
""name"":""Ken Pauli"",
""title"":""CEO"",
""email"":""kpauli@roamdata.com"",
""linkedin"":"""",
""twitter"":"""",
},
{
""name"":""Scott Holt"",
""title"":""VP of Marketing"",
""email"":""sholt@roamdata.com"",
""linkedin"":"""",
""twitter"":"""",
},
{
""name"":""Bill Pittman"",
""title"":""SVP of Product Strategy and R&D"",
""email"":"""",
""linkedin"":"""",
""twitter"":"""",
},
{
""name"":""Eric Hoffman"",
""title"":""SVP of US Sales"",
""email"":"""",
""linkedin"":"""",
""twitter"":"""",
},
{
""name"":""John Frontz"",
""title"":""CFO"",
""email"":"""",
""linkedin"":"""",
""twitter"":"""",
},
{
""name"":""Benoit Boudier"",
""title"":""SVP of International Sales"",
""email"":"""",
""linkedin"":"""",
""twitter"":"""",
},
{
""name"":""Scott Goldthwaite"",
""title"":""SVP of Operations"",
""email"":"""",
""linkedin"":"""",
""twitter"":"""",
},
{
""name"":""Eric Spear"",
""title"":""SVP of Engineering & Professsiona Services"",
""email"":"""",
""linkedin"":"""",
""twitter"":"""",
},
{
""name"":""Eric Spear"",
""title"":""SVP of Engineering & Professsional Services"", 
""email"":"""",
""linkedin"":"""",
""twitter"":"""",},",http://www.roamdata.com/sites/default/files/rs_26_roam_logo_hi_rez_0.jpg,100,"The demand for a complete, end-to-end mobile point of sale (POS) solution is growing rapidly across the globe. In 2011, U.S. mobile payments totaled over $12 billion, and by the end of 2017 that number is expected to hit $90 billion. Now more than ever, businesses are leveraging this technology and extending their traditional POS infrastructure to mobile devices. By transforming smartphones and tablets into point of sale terminals, businesses are able to create seamless shopping experiences for their customers, while quickly achieving measurable ROI.

While most companies understand the need to go mobile, many are struggling to keep up with this fast moving technology. ROAM helps businesses stay ahead of the curve by providing the only end-to-end mobile commerce platform on the market enabling merchant-facing businesses and retailers to quickly, easily and cost-effectively deliver innovative and secure mobile point of sales solutions to their customers. 

Our “powered by” platform includes all of the hardware peripherals, applications, tools and services companies need to begin realizing the benefits of using mobile in order to reinvent their interactions with their customers and to create new business efficiencies.",Private,2/27/2012 from Ingenico,,Rachel Texeira,Marketing Communications Manager,rtexeira@roamdata.com
6/20/2013 11:47:50,RBM Technologies,RBM Technologies has redefined the concept of visual merchandising management through a unique set of web-based solutions and services that optimize in-store execution of campaigns. Our solutions enable retailers to tear down the barriers between data silos and leverage existing information to increase efficiencies at every step of the campaign process. RBM’s visual management tools drive revenue and eliminate waste by using fixture-level planograms to deliver localized assortments for some of the world’s largest brands,215 First St,Cambridge,Massachusetts,2142,2000,Computer Software,http://rbmtechnologies.com/,https://www.facebook.com/RBMRetail,https://twitter.com/RBMRetail,http://www.linkedin.com/company/rbm-technologies,http://merchandisingmatters.com,"Randy Greene - CEO 
Dan Wittner - EVP/COO 
Jeff Smith - VP of Business Development

","{
""name"":""Randy Greene"",
""title"":""CEO"",
""email"":"""",
""linkedin"":"""",
""twitter"":"""",
},
{
""name"":""Dan Wittner"",
""title"":""EVP/COO"",
""email"":"""",
""linkedin"":"""",
""twitter"":"""",
},
{
""name"":""Jeff Smith"",
""title"":""VP of Business Development"",
""email"":"""",
""linkedin"":"""",
""twitter"":"""",
},",https://www.google.com/search?q=rbm+technologies&source=lnms&tbm=isch&sa=X&ei=pCHDUbqvA-7_4APQooEI&ved=0CAkQ_AUoAQ&biw=1425&bih=802#facrc=_&imgdii=_&imgrc=SGfJwt77VUwLEM%3A%3BNtFF81bkOLUccM%3Bhttps%253A%252F%252Fsi0.twimg.com%252Fprofile_images%252F2562374332%252Fnpn9xat13xyyiy5hcw93.jpeg%3Bhttps%253A%252F%252Ftwitter.com%252FRBMRetail%3B310%3B310,50,"As retailers labor to meet customers’ needs with omni-channel strategies, and the complexities of brick and mortar retail forever growing, campaign planning and forecasting has deteriorated. Campaign intricacy is accelerating with products, POP, kits, and creative going out to stores on a more frequent basis. Retailers have lost confidence in their stores’ ability to execute localized campaigns quickly or effectively. In addition, communication from headquarters to stores typically lacks timeliness and relevance.

These inefficiencies not only waste time and lead to confusion, but also impact profit margins (over printing, shipping costs, lost sales due to untimely and inaccurate product mix and messaging).
 
With RBM’s suite of web-based visual merchandising solutions, the merchandising planning process becomes simple, communication is clear and precise, and retailers save time and money. RBM's solutions leverage a single source of truth for all decision-making data, allowing retailer’s access to real-time information needed to carry out accurate localized product assortments to their stores. When the right product and messaging is delivered to the right store, at the right time, on the right fixture, retailers can drive the customer experience envisioned.
",Private,N/A,,Rebecca Shirazi,Marketing Manager,rshirazi@rbmtechnologies.com
6/21/2013 13:26:50,Curata,"Curata provides easy-to-use marketing solutions for content curation and content marketing. Curata’s flagship product enables marketers to quickly find, organize and share content on specific issues or topics in order to establish thought leadership, own industry conversations and drive qualified web traffic. Curata was founded in 2007 and is headquartered in Cambridge, Mass. Learn more at http://www.curata.com",245 1st Street,Cambridge,MA,2142,2007,Computer Software,www.curata.com,https://www.facebook.com/pages/Curata/143137844662,https://twitter.com/getcurata,http://www.linkedin.com/company/curata,http://www.curata.com/blog/,"Pawan Deshpande, CEO and Founder, @tweetsfromPawan http://www.curata.com/about_us/pawan-deshpande/

Michael Gerard, CMO, @michaelgerard, www.linkedin.com/in/michaelgerard

Jessie Zubatkin, Director of Marketing, www.linkedin.com/in/jessiezubatkin/ @getcurata

Craig Blum, Director of Client Success, www.linkedin.com/in/craigblum, @craigblum

Randy Bernard, Director of Sales, www.linkedin.com/in/randybernardboston, @Rpfloydian","{
""name"":""Pawan Deshpande"",
""title"":""CEO & Founder"",
""email"":""havasi@luminoso.com"",
""linkedin"":"""",
""twitter"":""@tweetsfromPawan"",
},
{
""name"":""Michael Gerard"",
""title"":""CMO"",
""email"":"""",
""linkedin"":""www.linkedin.com/in/michaelgerard"",
""twitter"":""@michaelgerard"",
},
{
""name"":""Jessie Zubatkin"",
""title"":""Director of Marketing"",
""email"":"""",
""linkedin"":""www.linkedin.com/in/jessiezubatkin"",
""twitter"":""@getcurata"",
},
{
""name"":""Craig Blum"",
""title"":""Director of Client Success"",
""email"":"""",
""linkedin"":""www.linkedin.com/in/craigblum"",
""twitter"":""@craigblum"",
},
{
""name"":""Randy Bernard"",
""title"":""Director of Sales"",
""email"":"""",
""linkedin"":""www.linkedin.com/in/randybernardboston"",
""twitter"":"""",
},",http://www.curata.com/images/header_logo.png,15,"Curata leverages machine learning and natural-language processing technologies to streamline the process of finding, organizing and sharing content.  

While many services provide content curation tools for consumers and publishers, there’s a major void for curation assistance in the business space.  As a result, businesses, in spite of the heightened demand for curation, are not always able to best engage with customers because they lack the bandwidth to execute a content curation strategy.

To address this widespread issue, Curata lets marketers build authoritative content destinations without the hassle of manually finding and sharing content.  Curata facilitates engagement with its customers’ brands by helping to keep audiences current, boosting SEO so audiences can find content and establishing thought leadership to ensure brand trust.  By compiling this information in a single, easy-to-use site, Curata offers a simple and valuable way for businesses to interact with customers. Curata also integrates with all CMS platforms, allowing marketers to find the content they are looking and use it where their customers are. 

Curata has the ability to drive change in the overall market by helping businesses of all industries more easily identify, organize and share the most relevant content with their respective audiences.  And when businesses share the timeliest and most pertinent curated content on news portals, social media properties and original blogs, it also helps manage the flood of content facing consumers.  Consumers will no longer have to cut through the clutter of disorganized, irrelevant content often distributed by marketers, and instead will have easy access to the news they care most about. ",Public,n/a,,Jessie Zubatkin,Director of Marketing,jessie@curata.com
6/21/2013 14:29:20,Backupify,"Backupify provides cloud-to-cloud backup and recovery solutions for Software as a Service (SaaS) applications including Google Apps and Salesforce.com. Backupify protects a company's SaaS data, allowing organizations to extend their IT best practices to the cloud. Backupify's cloud-to-cloud backup solutions let IT departments maintain control over critical company data by providing a secure, second copy which is always available on-demand. Daily automated backups let companies easily restore lost or overwritten data from SaaS platforms (Google Apps, Salesforce.com) as well as quickly and easily export important data for compliance or data accessibility reasons. ",486 Green Street,Cambridge,MA,2139,2008,Computer Software,www.backupify.com,www.facebook.com/backupify,https://twitter.com/backupify,http://www.linkedin.com/company/backupify,http://blog.backupify.com/,"Rob May, CEO
rob@backupify.com
@robmay

Elle Woulfe, VP Marketing
elle@backupify.com
@ellehwoulfe

Emily Glass, VP Product
emily@backupify.com
@EmilyglassPM

Matt Conway, CTO
matt@backupify.com
Steve Wietrecki, CFO
swietrecki@backupify.com
David Block, VP, Engineering
david@backupify.com
Ben Thomas, VP Security
ben@backupify.com
Daniel Stevenson, VP Business Development
daniel@backupify.com
","{
""name"":""Rob May"",
""title"":""CEO"",
""email"":""rob@backupify.com"",
""linkedin"":"""",
""twitter"":""@robmay"",
},
{
""name"":""Elle Woulfe"",
""title"":""VP Marketing"",
""email"":""elle@backupify.com"",
""linkedin"":"""",
""twitter"":""@ellehwoulfe"",
},
{
""name"":""Emily Glass"",
""title"":""VP Product"",
""email"":""emily@backupify.com"",
""linkedin"":"""",
""twitter"":""@EmilyglassPM"",
},
{
""name"":""Matt Conway"",
""title"":""CTO"",
""email"":""matt@backupify.com"",
""linkedin"":"""",
""twitter"":"""",
},
{
""name"":""Steve Wietrecki"",
""title"":""CFO"",
""email"":""swietrecki@backupify.com"",
""linkedin"":"""",
""twitter"":"""",
},
{
""name"":""David Block"",
""title"":""VP Engineering"",
""email"":""david@backupify.com"",
""linkedin"":"""",
""twitter"":"""",
},
{
""name"":""Ben Thomas"",
""title"":""VP Security"",
""email"":""ben@backupify.com"",
""linkedin"":"""",
""twitter"":"""",
},
{
""name"":""Daniel Stevenson"",
""title"":""VP Business Development"",
""email"":""daniel@backupify.com"",
""linkedin"":"""",
""twitter"":"""",
},",logo located on our co. channel,40,"There is a common misconception that data in the cloud is backed up and secure. While Google and Salesforce have disaster recovery plans for the data they store on their servers, they unfortunately have limited functionality when it comes to getting your data back if it’s lost for reasons other than hardware failure or disasters - such as human error. 

According to an Aberdeen Research report “SaaS Data Loss: The Problem You Didn’t Know You Had” 32% of companies surveyed lost data from a SaaS application and the most common instance of data loss comes from end-user deletion. 

Companies can lose data from accidental deletion and user mistakes, over-writing data, and malicious actions (ex. rogue employees, hackers). 

Backupify gives companies an automated, daily backup of their data. Information is readily available when a company needs it (including an instance of user error or deletion). Companies using Backupify can “set it and forget it” with instant peace of mind that all their data is backed-up. ",Private,"7/11/12, series C for $9 million",,Sheila Lahar,Director of Communications,sheila@backupify.com
6/21/2013 15:46:32,Space with a Soul,"Since opening our doors in May 2011, Space with a Soul has offered a modern, innovative office space to nonprofits and startups for over two years. Space with a Soul offers space for coworking, meetings, and events in the heart of the Innovation District. After beginning with 15,000 square feet and 4 residents, the space has grown to 20,000 square feet and is now the home to over 40 organizations. With such a strong record of successful growth, who knows where Space with a Soul will go next!",281 Summer Street,Boston,Massachusetts,2210,2011,Commercial Real Estate,www.spacewithasoul.org,https://www.facebook.com/spacewithasoul,https://twitter.com/spacewithasoul,http://www.linkedin.com/company/space-with-a-soul,http://www.spacewithasoul.org/,"Stas Gayshan
Chief Executive Officer
stas@spacewithasoul.org
https://twitter.com/demintel
http://www.linkedin.com/in/stasgayshan

","{
""name"":""Stas Gayshan"",
""title"":""CEO"",
""email"":""stas@spacewithasoul.com"",
""linkedin"":""http://www.linkedin.com/in/stasgayshan"",
""twitter"":""https://twitter.com/demintel"",
},",http://www.spacewithasoul.org/wp-content/themes/swas/img/logo-115.jpg,3,"At Space with a Soul we use our model of mission acceleration to reduce the burden of overhead on small organizations. Small nonprofits and startups face unique challenges due to their inability to buy products and services at the most efficient possible scale. Office space, internet, conference rooms, and printing are all inefficient at lower numbers. In addition, all these back-end costs need to be handled by an already small staff, leading to time not spent on the organization's mission. Space with a Soul solves this problem by creating a facility that works, whenever and however you need it to. We lower costs in both time and money, creating a welcoming space for small nonprofits and startups.",Private,N/A,,Amy Beaupre,Operations Manager,amy@spacewithasoul.org
6/24/2013 9:25:02,Gemvara,"Gemvara is the leader in custom-made, online fine jewelry shopping. Gemvara allows shoppers to design their own jewelry creations, choosing from 29 dazzling gemstones, 9 precious metals and hundreds of unique styles, all handcrafted in the United States. Gemvara also offers 24/7 customer care and a 101-day return policy, along with free shipping, engraving and ring sizing.  ",One Financial Place,Boston,MA,2110,2010,Apparel & Fashion,www.Gemvara.com,www.facebook.com/Gemvara,@gemvara,http://www.linkedin.com/company/gemvara,http://blog.gemvara.com/,"•	Callie Smith
Director of Jewelry Curation, Gemvara
LinkedIn: http://www.linkedin.com/pub/callie-smith/14/593/290
Twitter: www.twitter.com/GemvaraCallie 

•	Stacey Scott
Senior Director, Customer-Care
Phone: 800-436-8803
LinkedIn: www.linkedin.com/pub/stacey-scott/3/1aa/a05 
","{
""name"":""Callie Smith"",
""title"":""Director of Jewelry Curation, Gemvara"",
""email"":"""",
""linkedin"":""http://www.linkedin.com/pub/callie-smith/14/593/290"",
""twitter"":""www.twitter.com/GemvaraCallie"",
},
{
""name"":""Stacey Scott"",
""title"":""Director, Customer-Cafe"",
""email"":"""",
""linkedin"":""www.linkedin.com/pub/stacey-scott/3/1aa/a05"",
""twitter"":"""",
},",www.Gemvara.com,80+,"Gemvara was founded on the belief that jewelry should be as unique as the individual wearing it. Gemvara removes the “pressure to buy” that is so typical of the in-store jewelry purchasing experience, and instead, helps shoppers design customized  jewelry that embodies their own personal stories. In addition, the members of Gemvara’s customer care team serve as concierge guides, offering their informed expertise on gemstones, metals and popular styles featured on Gemvara.com. Finally, Gemvara’s unmatched 101-day return policy, combined with its’ free shipping, engraving and sizing services, provide a customer-centered experience that is simply unforgettable.",Private,"Gemvara closed a $25 million Series D funding ground in June 2012. This round was led by Norwest Venture Partners and also includes funds from all existing investors, including Highland Capital Partners, Canaan Partners and Balderton Capital.",,Carrie Callahan,Communications Contact ,ccallahan@gemvara.com
6/24/2013 10:40:39,OHO Interactive,"OHO Interactive is a digital agency that provides web design, web development, content strategy, consulting, and Drupal implementation services. OHO serves clients from a variety of industries, including higher education, technology, and healthcare. OHO is an Acquia Enterprise Partner and a member of the Drupal Association but provides services for organizations regardless of the WCM platform.","1100 Massachusetts Ave., 2nd Floor",Cambridge,MA,2138,1998,Internet,oho.com,facebook.com/ohointeractive,twitter.com/ohointeractive,http://www.linkedin.com/company/41126,http://www.oho.com/blog,"Edwin Hastings, Managing Director and President, www.linkedin.com/in/edhastings/

Jason Smith, Managing Director and Chief Creative Officer, www.linkedin.com/in/jasonsmith1

Barry Gilbane, VP of Business Development, www.linkedin.com/pub/barry-gilbane/0/27/618","{
""name"":""Edwin Hastings"",
""title"":""Managing Director & President"",
""email"":""dave@vsnap.com"",
""linkedin"":""www.linkedin.com/in/edhastings/"",
""twitter"":"""",
},
{
""name"":""Jason Smith"",
""title"":""Managing Director & Chief Creative Officer"",
""email"":"""",
""linkedin"":""www.linkedin.com/in/jasonsmith1"",
""twitter"":"""",
},
{
""name"":""Barry Gilbane"",
""title"":""VP of Business Development"",
""email"":"""",
""linkedin"":""http://linkedin.com/pub/barry-gilbane/0/27/618"",
""twitter"":"""",
},",http://s3.amazonaws.com/resumator/customer_20120426163709_AX7EXJ8QUTHSW5XG/logos/20120503125706_Picture_177.png,30,"OHO Interactive takes an innovative approach to projects with its combination of strategic, creative and technical skills, along with its ability to deliver both design and technical expertise in its projects. With a speciality in building and growing successful online communities, OHO has an impressive track record in Drupal implementations, continually innovates by pushing Drupal's boundaries, and regularly adds modules to the community. OHO's developers become involved at the start of the engagement, providing feedback to the design team and key stakeholders throughout the project lifecycle, providing the foundation for a project delivery methodology that ensures client satisfaction.",Private,N/A,,Rachel Sherman,Sr. Marketing Manager,rachel@oho.com
6/24/2013 12:47:50,MIT Sloan Sports Analytics Conference,"The conference goal is to provide a forum for industry professionals (executives and leading researchers) and students to discuss the increasing role of analytics in the global sports industry. MIT Sloan is dedicated to fostering growth and innovation in this arena, and the conference enriches opportunities for learning about the sports business world. The conference is open to anyone interested in sports.",50 Memorial Drive,Cambridge,MA,2142,2006,Sports,http://www.sloansportsconference.com/,https://www.facebook.com/SloanSportsConference,https://twitter.com/sloansportsconf,http://www.linkedin.com/groups?home=&gid=4702648&trk=anet_ug_hm,http://www.sloansportsconference.com/?page_id=5052,"-Daryl Morey, Co-Founder & Co-Chair, dmorey@sloansportsconference.com
-Jessica Gelman, Co-Founder & Co-Chair, jgelman@sloansportsconference.com

","{
""name"":""Daryl Morey"",
""title"":""Co-Founder & Co-Chair"",
""email"":""dmorey@sloansportsconference.com"",
""linkedin"":"""",
""twitter"":"""",
},
{
""name"":""Jessica Gelman"",
""title"":""Co-Founder & Co-Chair"",
""email"":""jgelman@sloansportsconference.com"",
""linkedin"":"""",
""twitter"":"""",
},",http://www.sloansportsconference.com/wp-content/themes/MIT/images/2014%20Header%20Pre-Conf.png,Volunteer-Based,"The MIT Sloan Sports Analytics conference is considered the “Super Bowl” of sports analytics. In 2013, 2,700 tickets were sold to the annual conference - comprised of professional sports executives, academics, media, students, and professionals across all industries. Additionally, it hosts a well-regarded research paper competition, Evolution of Sports talks, a trade show and a business plan competition for sports analytics startups. The event brings discussion of how to further analytics in sports, as well as how to best apply that analytics. The event is the largest and original sports analytics conference, as well as student-run, serving as the largest student-run conference in any field.

",Private,N/A,,Matt Kalmus,2014 Conference Co-Lead,mkalmus@mit.edu
6/25/2013 10:35:14,"Fiksu, Inc.","Fiksu helps leading brands secure large volumes of loyal users for their iOS and Android mobile apps. The company’s flagship and award-winning product, the Fiksu® Mobile App Marketing Platform, combines advanced optimization technology and access to the world’s largest mobile media inventory to span the entire mobile ecosystem. Fiksu's platform is the most cost-effective, predictable and intelligent mobile advertising solution, slashing user acquisition costs and ensuring sustained user engagement. Additionally, Fiksu offers FreeMyApps®, an app discovery platform where users are rewarded for trying out great apps and games.","31 St. James Ave., Suite 1150",Boston,MA,2116,April 2011,Mobile,http://www.fiksu.com ,https://www.facebook.com/FiksuInc,https://twitter.com/Fiksu,http://www.linkedin.com/company/fiksu,http://www.fiksu.com/blog ,"Micah Adler, PhD, president, CEO and founder
Craig Palli, chief strategy officer
Mark Corner, PhD, chief technology officer 
Mel Jackson, chief operating officer 
Spencer Scott, senior VP, sales
Tom Caputo, senior VP, product
Glenn Kiladis, VP and GM, FreeMyApps
For information about Fiksu’s leadership team and board of directors, please visit: http://www.fiksu.com/company/leadership","{
""name"":""Micah Adler, PhD"",
""title"":""President, CEO & Founder"",
""email"":"""",
""linkedin"":"""",
""twitter"":"""",
},
{
""name"":""Craig Palli"",
""title"":""Chief Strategy Officer"",
""email"":"""",
""linkedin"":"""",
""twitter"":"""",
},
{
""name"":""Mark Corner, PhD"",
""title"":""CTO"",
""email"":"""",
""linkedin"":"""",
""twitter"":"""",
},
{
""name"":""Mel Jackson"",
""title"":""COO"",
""email"":"""",
""linkedin"":"""",
""twitter"":"""",
},
{
""name"":""Spencer Scott"",
""title"":""SVP, Sales"",
""email"":"""",
""linkedin"":"""",
""twitter"":"""",
},
{
""name"":""Tom Caputo"",
""title"":""SVP, Product"",
""email"":"""",
""linkedin"":"""",
""twitter"":"""",
},
{
""name"":""Glenn Kiladis"",
""title"":""VP & GM"",
""email"":"""",
""linkedin"":"""",
""twitter"":"""",
},",http://www.fiksu.com/company/press-room,160,"Fiksu is the first and only mobile app user acquisition platform to help companies – from mobile startups such as HotelTonight to leading brands such as Groupon – optimize their iOS and Android mobile app marketing campaigns and cost-effectively secure large volumes of loyal users. With its Mobile App Marketing Platform, Fiksu helps brands achieve success by providing the most cost-effective, predictable and intelligent mobile advertising optimization solution, which dramatically reduces user acquisition costs and ensures sustained user engagement – the key to app monetization. 

This technology is truly one of a kind, with a platform that combines advanced optimization algorithms and access to 99% of the world’s available mobile media inventory to effectively accrue downloads from the users that matter most. To date, Fiksu has delivered over 1B app downloads for its clients.  

Fiksu is neither an ad network nor an incentivized network, but uniquely aggregates and optimizes across the entire mobile ecosystem. Fiksu is also a pioneer of bringing real-time bidding ad buying capabilities to mobile. Fiksu is setting the standard as the mobile advertising industry matures with the most technologically-advanced approach to attribution and tracking that removes the guesswork from bidding and media buying decisions and solves the historically difficult problem of mobile targeting. Creating solutions to overcome these issues are the key to gaining the trust and unleashing the mega budgets of Madison Avenue and the big brand marketers it serves. ",Private,"July 2012, $10M",,Jeremy Sacco,Brand Marketing Manager,jsacco@fiksu.com
6/26/2013 16:09:37,Brass Monkey,"Brass Monkey is video game console that uses smartphones as controllers and any screen with a web browser as the main display. Brass Monkey provides a free SDK (software development kit) that lets developers create games with similar features to traditional consoles (XBox, PS3, Wii, Wii U, etc.) using familiar tools for creating Web based games: HTML5, Unity and/or Flash.",500 Amory Street,Boston,Massachusetts,2130,2010,Mobile,http://playbrassmonkey.com/,https://www.facebook.com/playbrassmonkey,@BrassMonkey,http://www.linkedin.com/company/1618634?trk=tyah,http://blog.playbrassmonkey.com/,"Chris Allen - CEO / Co-Founder
","{
""name"":""Chris Allen"",
""title"":""CEO/Co-Founder"",
""email"":"""",
""linkedin"":"""",
""twitter"":"""",
},",http://tech.co/wp-content/uploads/2012/03/brassmonkey.png,5,Brass Monkey offers technology that transforms smartphones into controllers while turning any screen with a Web browser into a video game console,Private,"2012 - 750,000 ",,Mike Kanarek,Product Manager,mike@playbrassmonkey.com
6/26/2013 17:53:52,Vsnap,"With Vsnap, you can record, share, and measure 60 second video messages as a warmer, more personal alternative to text-based communications. You can record right from your browser, or on our apps on Android and iOS, phones and tablets. Vsnaps can be shared via email, Twitter, and LinkedIn. There's also an option to add attachments to the video like links, whitepapers, coupons, etc. and our analytics show you whether or not the recipient has watched your video and whether or not they've downloaded any of your attachments. 
","One Marina Park Drive, 14th Floor",Boston,MA ,2210,2011,Internet,http://www.vsnap.com/,http://www.facebook.com/vsnappers,http://www.twitter.com/vsnap,http://www.linkedin.com/company/vsnap,http://blog.vsnap.com,"Dave McLaughlin, CEO & Co-Founder, dave@vsnap.com
http://www.linkedin.com/in/davemacboston
http://www.twitter.com/davemacboston

Trish Fontanilla, VP of Community & Customer Experience, trish@vsnap.com
http://www.linkedin.com/in/trishf
http://www.twitter.com/trishofthetrade

Jim Joyce, Co-Founder, jim@vsnap.com
http://ie.linkedin.com/in/jimjoyce/
http://www.twitter.com/jimbojoyce

","{
""name"":""Dave McLaughlin"",
""title"":""CEO & Co-Founder"",
""email"":""dave@vsnap.com"",
""linkedin"":""www.linkedin.com/in/davemacboston"",
""twitter"":""http://www.twitter.com/davemacboston"",
},
{
""name"":""Trish Fontanilla"",
""title"":""VP of Community & Customer Experience"",
""email"":""trish@vsnap.com"",
""linkedin"":""www.linkedin.com/in/trishf"",
""twitter"":""http://www.twitter.com/trishofthetrade"",
},
{
""name"":""Jim Joyce"",
""title"":""Co-Founder"",
""email"":""jim@vsnap.com"",
""linkedin"":""http://ie.linkedin.com/in/jimjoyce"",
""twitter"":""http://www.twitter.com/jimbojoyce"",
},",http://bostinno.streetwise.co/2012/07/10/vsnap-closes-a-750k-seed-round-bringing-video-messaging-to-businesses/icon_vsnap_758x371/,5,"We use today's ubiquitous screens to solve an old problem - the need to bring warmth into business interactions. Our vision is to give everybody the ability to add simple, warm video messaging to their products and platforms so that their communities can be more cohesive and commerce can increase. 
",Private,"July 2012 $750,000",,Trish Fontanilla,"VP, Community & Customer Experience",trish@vsnap.com
6/26/2013 19:34:38,IDEA,"IDEA is a student-run program that helps Northeastern University students, alumni,  faculty and staff grow their entrepreneurial ideas into viable businesses through a resource network of coaching, professional services and funding. Early-stage ventures with Northeastern co-founders can gain access to a full range of feedback from their peers within the university and from professionals in the Boston business community. We work with ventures across different industries who are at different points in the development process to plan their businesses to be scalable and financially sustainable. Our coaches and mentors provide valuable insights to our entrepreneurs based on their academic, professional and personal experience. We facilitate an environment driven by continuous feedback and connect our ventures to industry-class service providers who specialize in fields such as legal, accounting, marketing and PR. IDEA also provides the opportunity for seed funding awards of up to $10K to help ventures achieve specific milestones they encounter as their businesses mature. IDEA also works with a network of over 100 angel and VC investors to help investment-ready ventures find opportunities for external funding.","360 Huntington Avenue, 001 Hayden Hall",Boston,MA,2115,2009,Higher Education,neu.edu/idea,https://www.facebook.com/IDEA.NEU,https://twitter.com/ideaneu,http://www.linkedin.com/groups/NU-IDEA-2263222/about,http://www.northeastern.edu/idea/blog/wordpress/,"Max Kaye, CEO
kaye.maxj@gmail.com
http://www.linkedin.com/pub/max-julian-kaye/33/3/965
https://twitter.com/mjkaye_","{
""name"":""Max Kaye"",
""title"":""CEO"",
""email"":""kaye.maxj@gmail.com"",
""linkedin"":""www.linkedin.com/pub/max-julian-kaye/33/3/965"",
""twitter"":""https://twitter.com/mjkaye_"",
},",http://www.northeastern.edu/idea/img/logo.jpg,50,"We are a completely student-run venture accelerator that works with 150 active startup companies with Northeastern University co-founders. Our management team, coaching team, marketing team and investment committee are made up entirely of students.

We've worked with over 300 companies since 2009 and provided $375K to Northeastern-co-founded startups to date. We provide a central, open-door hub of resources for students on campus to develop their own business, work with professional mentors and service providers in the Boston area, and obtain non-equity seed funding grants to accelerate growth.

We make business development more agile, direct and faster by enabling entrepreneurs to work with their peers to receive continuous feedback from students and professionals in a variety of industries.",Public,N/A,,Shannon O'Meara,IDEA Marketing Officer,omeara.sh@gmail.com
